Continente;Ordem continente;País;Ordem país;UF;Ordem UF;Via de acesso;Ordem via de acesso;ano;Mês;Ordem mês;Chegadas
Europa;6;França;74;Acre;1;Fluvial;4;2015;outubro;10;0
Europa;6;Grécia;81;Acre;1;Fluvial;4;2015;outubro;10;0
Europa;6;Holanda;92;Acre;1;Fluvial;4;2015;outubro;10;0
Europa;6;Hungria;94;Acre;1;Fluvial;4;2015;outubro;10;0
Europa;6;Reino Unido/ Inglaterra;182;Acre;1;Fluvial;4;2015;outubro;10;0
Europa;6;Irlanda;117;Acre;1;Fluvial;4;2015;outubro;10;0
Europa;6;Itália;120;Acre;1;Fluvial;4;2015;outubro;10;0
Europa;6;Noruega;164;Acre;1;Fluvial;4;2015;outubro;10;0
Europa;6;Polônia;177;Acre;1;Fluvial;4;2015;outubro;10;0
Europa;6;Portugal;179;Acre;1;Fluvial;4;2015;outubro;10;0
Europa;6;República Tcheca;187;Acre;1;Fluvial;4;2015;outubro;10;0
Europa;6;Rússia;190;Acre;1;Fluvial;4;2015;outubro;10;0
Europa;6;Suécia;215;Acre;1;Fluvial;4;2015;outubro;10;0
Europa;6;Suíça;216;Acre;1;Fluvial;4;2015;outubro;10;0
Europa;6;Outros países;998;Acre;1;Fluvial;4;2015;outubro;10;0
Oceania;7;Austrália;14;Acre;1;Fluvial;4;2015;outubro;10;0
Oceania;7;Nova Zelândia;166;Acre;1;Fluvial;4;2015;outubro;10;0
Oceania;7;Outros países;998;Acre;1;Fluvial;4;2015;outubro;10;0
Continente não especificado;8;Países não especificados;999;Acre;1;Fluvial;4;2015;outubro;10;0
África;1;África do Sul;2;Acre;1;Fluvial;4;2015;novembro;11;0
África;1;Angola;6;Acre;1;Fluvial;4;2015;novembro;11;0
África;1;Cabo Verde;35;Acre;1;Fluvial;4;2015;novembro;11;0
África;1;Nigéria;162;Acre;1;Fluvial;4;2015;novembro;11;0
África;1;Outros países;998;Acre;1;Fluvial;4;2015;novembro;11;0
América Central e Caribe;2;Costa Rica;53;Acre;1;Fluvial;4;2015;novembro;11;0
América Central e Caribe;2;Cuba;55;Acre;1;Fluvial;4;2015;novembro;11;0
América Central e Caribe;2;Guatemala;84;Acre;1;Fluvial;4;2015;novembro;11;0
América Central e Caribe;2;Panamá;170;Acre;1;Fluvial;4;2015;novembro;11;0
América Central e Caribe;2;Outros países;998;Acre;1;Fluvial;4;2015;novembro;11;0
América do Norte;3;Canadá;38;Acre;1;Fluvial;4;2015;novembro;11;0
América do Norte;3;Estados Unidos;68;Acre;1;Fluvial;4;2015;novembro;11;0
América do Norte;3;México;148;Acre;1;Fluvial;4;2015;novembro;11;0
América do Sul;4;Argentina;11;Acre;1;Fluvial;4;2015;novembro;11;0
América do Sul;4;Bolívia;26;Acre;1;Fluvial;4;2015;novembro;11;0
América do Sul;4;Chile;42;Acre;1;Fluvial;4;2015;novembro;11;0
América do Sul;4;Colômbia;48;Acre;1;Fluvial;4;2015;novembro;11;0
América do Sul;4;Equador;63;Acre;1;Fluvial;4;2015;novembro;11;0
América do Sul;4;Guiana Francesa;87;Acre;1;Fluvial;4;2015;novembro;11;0
América do Sul;4;Paraguai;173;Acre;1;Fluvial;4;2015;novembro;11;0
América do Sul;4;Peru;174;Acre;1;Fluvial;4;2015;novembro;11;0
América do Sul;4;Guiana;86;Acre;1;Fluvial;4;2015;novembro;11;0
América do Sul;4;Suriname;217;Acre;1;Fluvial;4;2015;novembro;11;0
América do Sul;4;Uruguai;234;Acre;1;Fluvial;4;2015;novembro;11;0
América do Sul;4;Venezuela;238;Acre;1;Fluvial;4;2015;novembro;11;0
Ásia;5;China;43;Acre;1;Fluvial;4;2015;novembro;11;0
Ásia;5;Índia;113;Acre;1;Fluvial;4;2015;novembro;11;0
Ásia;5;Israel;119;Acre;1;Fluvial;4;2015;novembro;11;0
Ásia;5;Japão;122;Acre;1;Fluvial;4;2015;novembro;11;0
Ásia;5;República da Coreia;184;Acre;1;Fluvial;4;2015;novembro;11;0
Ásia;5;Outros países;998;Acre;1;Fluvial;4;2015;novembro;11;0
Europa;6;Alemanha;4;Acre;1;Fluvial;4;2015;novembro;11;0
Europa;6;Áustria;15;Acre;1;Fluvial;4;2015;novembro;11;0
Europa;6;Bélgica;21;Acre;1;Fluvial;4;2015;novembro;11;0
Europa;6;Dinamarca;57;Acre;1;Fluvial;4;2015;novembro;11;0
Europa;6;Espanha;67;Acre;1;Fluvial;4;2015;novembro;11;0
Europa;6;Finlândia;73;Acre;1;Fluvial;4;2015;novembro;11;0
Europa;6;França;74;Acre;1;Fluvial;4;2015;novembro;11;0
Europa;6;Grécia;81;Acre;1;Fluvial;4;2015;novembro;11;0
Europa;6;Holanda;92;Acre;1;Fluvial;4;2015;novembro;11;0
Europa;6;Hungria;94;Acre;1;Fluvial;4;2015;novembro;11;0
Europa;6;Reino Unido/ Inglaterra;182;Acre;1;Fluvial;4;2015;novembro;11;0
Europa;6;Irlanda;117;Acre;1;Fluvial;4;2015;novembro;11;0
Europa;6;Itália;120;Acre;1;Fluvial;4;2015;novembro;11;0
Europa;6;Noruega;164;Acre;1;Fluvial;4;2015;novembro;11;0
Europa;6;Polônia;177;Acre;1;Fluvial;4;2015;novembro;11;0
Europa;6;Portugal;179;Acre;1;Fluvial;4;2015;novembro;11;0
Europa;6;República Tcheca;187;Acre;1;Fluvial;4;2015;novembro;11;0
Europa;6;Rússia;190;Acre;1;Fluvial;4;2015;novembro;11;0
Europa;6;Suécia;215;Acre;1;Fluvial;4;2015;novembro;11;0
Europa;6;Suíça;216;Acre;1;Fluvial;4;2015;novembro;11;0
Europa;6;Outros países;998;Acre;1;Fluvial;4;2015;novembro;11;0
Oceania;7;Austrália;14;Acre;1;Fluvial;4;2015;novembro;11;0
Oceania;7;Nova Zelândia;166;Acre;1;Fluvial;4;2015;novembro;11;0
Oceania;7;Outros países;998;Acre;1;Fluvial;4;2015;novembro;11;0
Continente não especificado;8;Países não especificados;999;Acre;1;Fluvial;4;2015;novembro;11;0
África;1;África do Sul;2;Acre;1;Fluvial;4;2015;dezembro;12;0
África;1;Angola;6;Acre;1;Fluvial;4;2015;dezembro;12;0
África;1;Cabo Verde;35;Acre;1;Fluvial;4;2015;dezembro;12;0
África;1;Nigéria;162;Acre;1;Fluvial;4;2015;dezembro;12;0
África;1;Outros países;998;Acre;1;Fluvial;4;2015;dezembro;12;0
América Central e Caribe;2;Costa Rica;53;Acre;1;Fluvial;4;2015;dezembro;12;0
América Central e Caribe;2;Cuba;55;Acre;1;Fluvial;4;2015;dezembro;12;0
América Central e Caribe;2;Guatemala;84;Acre;1;Fluvial;4;2015;dezembro;12;0
América Central e Caribe;2;Panamá;170;Acre;1;Fluvial;4;2015;dezembro;12;0
América Central e Caribe;2;Outros países;998;Acre;1;Fluvial;4;2015;dezembro;12;0
América do Norte;3;Canadá;38;Acre;1;Fluvial;4;2015;dezembro;12;0
América do Norte;3;Estados Unidos;68;Acre;1;Fluvial;4;2015;dezembro;12;0
América do Norte;3;México;148;Acre;1;Fluvial;4;2015;dezembro;12;0
América do Sul;4;Argentina;11;Acre;1;Fluvial;4;2015;dezembro;12;0
América do Sul;4;Bolívia;26;Acre;1;Fluvial;4;2015;dezembro;12;0
América do Sul;4;Chile;42;Acre;1;Fluvial;4;2015;dezembro;12;0
América do Sul;4;Colômbia;48;Acre;1;Fluvial;4;2015;dezembro;12;0
América do Sul;4;Equador;63;Acre;1;Fluvial;4;2015;dezembro;12;0
América do Sul;4;Guiana Francesa;87;Acre;1;Fluvial;4;2015;dezembro;12;0
América do Sul;4;Paraguai;173;Acre;1;Fluvial;4;2015;dezembro;12;0
América do Sul;4;Peru;174;Acre;1;Fluvial;4;2015;dezembro;12;1
América do Sul;4;Guiana;86;Acre;1;Fluvial;4;2015;dezembro;12;0
América do Sul;4;Suriname;217;Acre;1;Fluvial;4;2015;dezembro;12;0
América do Sul;4;Uruguai;234;Acre;1;Fluvial;4;2015;dezembro;12;0
América do Sul;4;Venezuela;238;Acre;1;Fluvial;4;2015;dezembro;12;0
Ásia;5;China;43;Acre;1;Fluvial;4;2015;dezembro;12;0
Ásia;5;Índia;113;Acre;1;Fluvial;4;2015;dezembro;12;0
Ásia;5;Israel;119;Acre;1;Fluvial;4;2015;dezembro;12;0
Ásia;5;Japão;122;Acre;1;Fluvial;4;2015;dezembro;12;0
Ásia;5;República da Coreia;184;Acre;1;Fluvial;4;2015;dezembro;12;0
Ásia;5;Outros países;998;Acre;1;Fluvial;4;2015;dezembro;12;0
Europa;6;Alemanha;4;Acre;1;Fluvial;4;2015;dezembro;12;0
Europa;6;Áustria;15;Acre;1;Fluvial;4;2015;dezembro;12;0
Europa;6;Bélgica;21;Acre;1;Fluvial;4;2015;dezembro;12;0
Europa;6;Dinamarca;57;Acre;1;Fluvial;4;2015;dezembro;12;0
Europa;6;Espanha;67;Acre;1;Fluvial;4;2015;dezembro;12;0
Europa;6;Finlândia;73;Acre;1;Fluvial;4;2015;dezembro;12;0
Europa;6;França;74;Acre;1;Fluvial;4;2015;dezembro;12;0
Europa;6;Grécia;81;Acre;1;Fluvial;4;2015;dezembro;12;0
Europa;6;Holanda;92;Acre;1;Fluvial;4;2015;dezembro;12;0
Europa;6;Hungria;94;Acre;1;Fluvial;4;2015;dezembro;12;0
Europa;6;Reino Unido/ Inglaterra;182;Acre;1;Fluvial;4;2015;dezembro;12;0
Europa;6;Irlanda;117;Acre;1;Fluvial;4;2015;dezembro;12;0
Europa;6;Itália;120;Acre;1;Fluvial;4;2015;dezembro;12;0
Europa;6;Noruega;164;Acre;1;Fluvial;4;2015;dezembro;12;0
Europa;6;Polônia;177;Acre;1;Fluvial;4;2015;dezembro;12;0
Europa;6;Portugal;179;Acre;1;Fluvial;4;2015;dezembro;12;0
Europa;6;República Tcheca;187;Acre;1;Fluvial;4;2015;dezembro;12;0
Europa;6;Rússia;190;Acre;1;Fluvial;4;2015;dezembro;12;0
Europa;6;Suécia;215;Acre;1;Fluvial;4;2015;dezembro;12;0
Europa;6;Suíça;216;Acre;1;Fluvial;4;2015;dezembro;12;0
Europa;6;Outros países;998;Acre;1;Fluvial;4;2015;dezembro;12;0
Oceania;7;Austrália;14;Acre;1;Fluvial;4;2015;dezembro;12;0
Oceania;7;Nova Zelândia;166;Acre;1;Fluvial;4;2015;dezembro;12;0
Oceania;7;Outros países;998;Acre;1;Fluvial;4;2015;dezembro;12;0
Continente não especificado;8;Países não especificados;999;Acre;1;Fluvial;4;2015;dezembro;12;0
África;1;África do Sul;2;Amazonas;4;Aérea;1;2015;janeiro;1;0
África;1;Angola;6;Amazonas;4;Aérea;1;2015;janeiro;1;0
África;1;Cabo Verde;35;Amazonas;4;Aérea;1;2015;janeiro;1;0
África;1;Nigéria;162;Amazonas;4;Aérea;1;2015;janeiro;1;0
África;1;Outros países;998;Amazonas;4;Aérea;1;2015;janeiro;1;1
América Central e Caribe;2;Costa Rica;53;Amazonas;4;Aérea;1;2015;janeiro;1;10
América Central e Caribe;2;Cuba;55;Amazonas;4;Aérea;1;2015;janeiro;1;7
América Central e Caribe;2;Guatemala;84;Amazonas;4;Aérea;1;2015;janeiro;1;0
América Central e Caribe;2;Panamá;170;Amazonas;4;Aérea;1;2015;janeiro;1;7
América Central e Caribe;2;Outros países;998;Amazonas;4;Aérea;1;2015;janeiro;1;16
América do Norte;3;Canadá;38;Amazonas;4;Aérea;1;2015;janeiro;1;77
América do Norte;3;Estados Unidos;68;Amazonas;4;Aérea;1;2015;janeiro;1;1662
América do Norte;3;México;148;Amazonas;4;Aérea;1;2015;janeiro;1;23
América do Sul;4;Argentina;11;Amazonas;4;Aérea;1;2015;janeiro;1;14
América do Sul;4;Bolívia;26;Amazonas;4;Aérea;1;2015;janeiro;1;0
América do Sul;4;Chile;42;Amazonas;4;Aérea;1;2015;janeiro;1;0
América do Sul;4;Colômbia;48;Amazonas;4;Aérea;1;2015;janeiro;1;16
América do Sul;4;Equador;63;Amazonas;4;Aérea;1;2015;janeiro;1;5
América do Sul;4;Guiana Francesa;87;Amazonas;4;Aérea;1;2015;janeiro;1;0
América do Sul;4;Paraguai;173;Amazonas;4;Aérea;1;2015;janeiro;1;1
América do Sul;4;Peru;174;Amazonas;4;Aérea;1;2015;janeiro;1;30
América do Sul;4;Guiana;86;Amazonas;4;Aérea;1;2015;janeiro;1;0
América do Sul;4;Suriname;217;Amazonas;4;Aérea;1;2015;janeiro;1;1
América do Sul;4;Uruguai;234;Amazonas;4;Aérea;1;2015;janeiro;1;0
América do Sul;4;Venezuela;238;Amazonas;4;Aérea;1;2015;janeiro;1;490
Ásia;5;China;43;Amazonas;4;Aérea;1;2015;janeiro;1;2
Ásia;5;Índia;113;Amazonas;4;Aérea;1;2015;janeiro;1;2
Ásia;5;Israel;119;Amazonas;4;Aérea;1;2015;janeiro;1;1
Ásia;5;Japão;122;Amazonas;4;Aérea;1;2015;janeiro;1;24
Ásia;5;República da Coreia;184;Amazonas;4;Aérea;1;2015;janeiro;1;15
Ásia;5;Outros países;998;Amazonas;4;Aérea;1;2015;janeiro;1;9
Europa;6;Alemanha;4;Amazonas;4;Aérea;1;2015;janeiro;1;451
Europa;6;Áustria;15;Amazonas;4;Aérea;1;2015;janeiro;1;43
Europa;6;Bélgica;21;Amazonas;4;Aérea;1;2015;janeiro;1;9
Europa;6;Dinamarca;57;Amazonas;4;Aérea;1;2015;janeiro;1;38
Europa;6;Espanha;67;Amazonas;4;Aérea;1;2015;janeiro;1;21
Europa;6;Finlândia;73;Amazonas;4;Aérea;1;2015;janeiro;1;29
Europa;6;França;74;Amazonas;4;Aérea;1;2015;janeiro;1;42
Europa;6;Grécia;81;Amazonas;4;Aérea;1;2015;janeiro;1;1
Europa;6;Holanda;92;Amazonas;4;Aérea;1;2015;janeiro;1;30
Europa;6;Hungria;94;Amazonas;4;Aérea;1;2015;janeiro;1;2
Europa;6;Reino Unido/ Inglaterra;182;Amazonas;4;Aérea;1;2015;janeiro;1;35
Europa;6;Irlanda;117;Amazonas;4;Aérea;1;2015;janeiro;1;5
Europa;6;Itália;120;Amazonas;4;Aérea;1;2015;janeiro;1;37
Europa;6;Noruega;164;Amazonas;4;Aérea;1;2015;janeiro;1;6
Europa;6;Polônia;177;Amazonas;4;Aérea;1;2015;janeiro;1;6
Europa;6;Portugal;179;Amazonas;4;Aérea;1;2015;janeiro;1;69
Europa;6;República Tcheca;187;Amazonas;4;Aérea;1;2015;janeiro;1;0
Europa;6;Rússia;190;Amazonas;4;Aérea;1;2015;janeiro;1;7
Europa;6;Suécia;215;Amazonas;4;Aérea;1;2015;janeiro;1;12
Europa;6;Suíça;216;Amazonas;4;Aérea;1;2015;janeiro;1;59
Europa;6;Outros países;998;Amazonas;4;Aérea;1;2015;janeiro;1;12
Oceania;7;Austrália;14;Amazonas;4;Aérea;1;2015;janeiro;1;9
Oceania;7;Nova Zelândia;166;Amazonas;4;Aérea;1;2015;janeiro;1;5
Oceania;7;Outros países;998;Amazonas;4;Aérea;1;2015;janeiro;1;0
Continente não especificado;8;Países não especificados;999;Amazonas;4;Aérea;1;2015;janeiro;1;0
África;1;África do Sul;2;Amazonas;4;Aérea;1;2015;fevereiro;2;2
África;1;Angola;6;Amazonas;4;Aérea;1;2015;fevereiro;2;0
África;1;Cabo Verde;35;Amazonas;4;Aérea;1;2015;fevereiro;2;0
África;1;Nigéria;162;Amazonas;4;Aérea;1;2015;fevereiro;2;0
África;1;Outros países;998;Amazonas;4;Aérea;1;2015;fevereiro;2;1
América Central e Caribe;2;Costa Rica;53;Amazonas;4;Aérea;1;2015;fevereiro;2;10
América Central e Caribe;2;Cuba;55;Amazonas;4;Aérea;1;2015;fevereiro;2;10
América Central e Caribe;2;Guatemala;84;Amazonas;4;Aérea;1;2015;fevereiro;2;1
América Central e Caribe;2;Panamá;170;Amazonas;4;Aérea;1;2015;fevereiro;2;7
América Central e Caribe;2;Outros países;998;Amazonas;4;Aérea;1;2015;fevereiro;2;7
América do Norte;3;Canadá;38;Amazonas;4;Aérea;1;2015;fevereiro;2;39
América do Norte;3;Estados Unidos;68;Amazonas;4;Aérea;1;2015;fevereiro;2;1209
América do Norte;3;México;148;Amazonas;4;Aérea;1;2015;fevereiro;2;37
América do Sul;4;Argentina;11;Amazonas;4;Aérea;1;2015;fevereiro;2;18
América do Sul;4;Bolívia;26;Amazonas;4;Aérea;1;2015;fevereiro;2;0
América do Sul;4;Chile;42;Amazonas;4;Aérea;1;2015;fevereiro;2;2
América do Sul;4;Colômbia;48;Amazonas;4;Aérea;1;2015;fevereiro;2;55
América do Sul;4;Equador;63;Amazonas;4;Aérea;1;2015;fevereiro;2;1
América do Sul;4;Guiana Francesa;87;Amazonas;4;Aérea;1;2015;fevereiro;2;0
América do Sul;4;Paraguai;173;Amazonas;4;Aérea;1;2015;fevereiro;2;0
América do Sul;4;Peru;174;Amazonas;4;Aérea;1;2015;fevereiro;2;24
América do Sul;4;Guiana;86;Amazonas;4;Aérea;1;2015;fevereiro;2;0
América do Sul;4;Suriname;217;Amazonas;4;Aérea;1;2015;fevereiro;2;3
América do Sul;4;Uruguai;234;Amazonas;4;Aérea;1;2015;fevereiro;2;1
América do Sul;4;Venezuela;238;Amazonas;4;Aérea;1;2015;fevereiro;2;497
Ásia;5;China;43;Amazonas;4;Aérea;1;2015;fevereiro;2;15
Ásia;5;Índia;113;Amazonas;4;Aérea;1;2015;fevereiro;2;1
Ásia;5;Israel;119;Amazonas;4;Aérea;1;2015;fevereiro;2;3
Ásia;5;Japão;122;Amazonas;4;Aérea;1;2015;fevereiro;2;45
Ásia;5;República da Coreia;184;Amazonas;4;Aérea;1;2015;fevereiro;2;28
Ásia;5;Outros países;998;Amazonas;4;Aérea;1;2015;fevereiro;2;10
Europa;6;Alemanha;4;Amazonas;4;Aérea;1;2015;fevereiro;2;36
Europa;6;Áustria;15;Amazonas;4;Aérea;1;2015;fevereiro;2;7
Europa;6;Bélgica;21;Amazonas;4;Aérea;1;2015;fevereiro;2;7
Europa;6;Dinamarca;57;Amazonas;4;Aérea;1;2015;fevereiro;2;8
Europa;6;Espanha;67;Amazonas;4;Aérea;1;2015;fevereiro;2;23
Europa;6;Finlândia;73;Amazonas;4;Aérea;1;2015;fevereiro;2;6
Europa;6;França;74;Amazonas;4;Aérea;1;2015;fevereiro;2;44
Europa;6;Grécia;81;Amazonas;4;Aérea;1;2015;fevereiro;2;1
Europa;6;Holanda;92;Amazonas;4;Aérea;1;2015;fevereiro;2;32
Europa;6;Hungria;94;Amazonas;4;Aérea;1;2015;fevereiro;2;5
Europa;6;Reino Unido/ Inglaterra;182;Amazonas;4;Aérea;1;2015;fevereiro;2;43
Europa;6;Irlanda;117;Amazonas;4;Aérea;1;2015;fevereiro;2;15
Europa;6;Itália;120;Amazonas;4;Aérea;1;2015;fevereiro;2;58
Europa;6;Noruega;164;Amazonas;4;Aérea;1;2015;fevereiro;2;6
Europa;6;Polônia;177;Amazonas;4;Aérea;1;2015;fevereiro;2;7
Europa;6;Portugal;179;Amazonas;4;Aérea;1;2015;fevereiro;2;92
Europa;6;República Tcheca;187;Amazonas;4;Aérea;1;2015;fevereiro;2;0
Europa;6;Rússia;190;Amazonas;4;Aérea;1;2015;fevereiro;2;9
Europa;6;Suécia;215;Amazonas;4;Aérea;1;2015;fevereiro;2;10
Europa;6;Suíça;216;Amazonas;4;Aérea;1;2015;fevereiro;2;25
Europa;6;Outros países;998;Amazonas;4;Aérea;1;2015;fevereiro;2;0
Oceania;7;Austrália;14;Amazonas;4;Aérea;1;2015;fevereiro;2;9
Oceania;7;Nova Zelândia;166;Amazonas;4;Aérea;1;2015;fevereiro;2;1
Oceania;7;Outros países;998;Amazonas;4;Aérea;1;2015;fevereiro;2;0
Continente não especificado;8;Países não especificados;999;Amazonas;4;Aérea;1;2015;fevereiro;2;0
África;1;África do Sul;2;Amazonas;4;Aérea;1;2015;março;3;5
África;1;Angola;6;Amazonas;4;Aérea;1;2015;março;3;0
África;1;Cabo Verde;35;Amazonas;4;Aérea;1;2015;março;3;0
África;1;Nigéria;162;Amazonas;4;Aérea;1;2015;março;3;0
África;1;Outros países;998;Amazonas;4;Aérea;1;2015;março;3;0
América Central e Caribe;2;Costa Rica;53;Amazonas;4;Aérea;1;2015;março;3;10
América Central e Caribe;2;Cuba;55;Amazonas;4;Aérea;1;2015;março;3;14
América Central e Caribe;2;Guatemala;84;Amazonas;4;Aérea;1;2015;março;3;0
América Central e Caribe;2;Panamá;170;Amazonas;4;Aérea;1;2015;março;3;9
América Central e Caribe;2;Outros países;998;Amazonas;4;Aérea;1;2015;março;3;9
América do Norte;3;Canadá;38;Amazonas;4;Aérea;1;2015;março;3;53
América do Norte;3;Estados Unidos;68;Amazonas;4;Aérea;1;2015;março;3;1667
América do Norte;3;México;148;Amazonas;4;Aérea;1;2015;março;3;44
América do Sul;4;Argentina;11;Amazonas;4;Aérea;1;2015;março;3;12
América do Sul;4;Bolívia;26;Amazonas;4;Aérea;1;2015;março;3;1
América do Sul;4;Chile;42;Amazonas;4;Aérea;1;2015;março;3;3
América do Sul;4;Colômbia;48;Amazonas;4;Aérea;1;2015;março;3;45
América do Sul;4;Equador;63;Amazonas;4;Aérea;1;2015;março;3;8
América do Sul;4;Guiana Francesa;87;Amazonas;4;Aérea;1;2015;março;3;0
América do Sul;4;Paraguai;173;Amazonas;4;Aérea;1;2015;março;3;3
América do Sul;4;Peru;174;Amazonas;4;Aérea;1;2015;março;3;22
América do Sul;4;Guiana;86;Amazonas;4;Aérea;1;2015;março;3;3
América do Sul;4;Suriname;217;Amazonas;4;Aérea;1;2015;março;3;0
América do Sul;4;Uruguai;234;Amazonas;4;Aérea;1;2015;março;3;2
América do Sul;4;Venezuela;238;Amazonas;4;Aérea;1;2015;março;3;441
Ásia;5;China;43;Amazonas;4;Aérea;1;2015;março;3;9
Ásia;5;Índia;113;Amazonas;4;Aérea;1;2015;março;3;5
Ásia;5;Israel;119;Amazonas;4;Aérea;1;2015;março;3;3
Ásia;5;Japão;122;Amazonas;4;Aérea;1;2015;março;3;47
Ásia;5;República da Coreia;184;Amazonas;4;Aérea;1;2015;março;3;32
Ásia;5;Outros países;998;Amazonas;4;Aérea;1;2015;março;3;35
Europa;6;Alemanha;4;Amazonas;4;Aérea;1;2015;março;3;71
Europa;6;Áustria;15;Amazonas;4;Aérea;1;2015;março;3;10
Europa;6;Bélgica;21;Amazonas;4;Aérea;1;2015;março;3;9
Europa;6;Dinamarca;57;Amazonas;4;Aérea;1;2015;março;3;2
Europa;6;Espanha;67;Amazonas;4;Aérea;1;2015;março;3;24
Europa;6;Finlândia;73;Amazonas;4;Aérea;1;2015;março;3;23
Europa;6;França;74;Amazonas;4;Aérea;1;2015;março;3;29
Europa;6;Grécia;81;Amazonas;4;Aérea;1;2015;março;3;3
Europa;6;Holanda;92;Amazonas;4;Aérea;1;2015;março;3;66
Europa;6;Hungria;94;Amazonas;4;Aérea;1;2015;março;3;2
Europa;6;Reino Unido/ Inglaterra;182;Amazonas;4;Aérea;1;2015;março;3;80
Europa;6;Irlanda;117;Amazonas;4;Aérea;1;2015;março;3;7
Europa;6;Itália;120;Amazonas;4;Aérea;1;2015;março;3;30
Europa;6;Noruega;164;Amazonas;4;Aérea;1;2015;março;3;12
Europa;6;Polônia;177;Amazonas;4;Aérea;1;2015;março;3;8
Europa;6;Portugal;179;Amazonas;4;Aérea;1;2015;março;3;99
Europa;6;República Tcheca;187;Amazonas;4;Aérea;1;2015;março;3;0
Europa;6;Rússia;190;Amazonas;4;Aérea;1;2015;março;3;0
Europa;6;Suécia;215;Amazonas;4;Aérea;1;2015;março;3;7
Europa;6;Suíça;216;Amazonas;4;Aérea;1;2015;março;3;12
Europa;6;Outros países;998;Amazonas;4;Aérea;1;2015;março;3;14
Oceania;7;Austrália;14;Amazonas;4;Aérea;1;2015;março;3;10
Oceania;7;Nova Zelândia;166;Amazonas;4;Aérea;1;2015;março;3;5
Oceania;7;Outros países;998;Amazonas;4;Aérea;1;2015;março;3;0
Continente não especificado;8;Países não especificados;999;Amazonas;4;Aérea;1;2015;março;3;0
África;1;África do Sul;2;Amazonas;4;Aérea;1;2015;abril;4;2
África;1;Angola;6;Amazonas;4;Aérea;1;2015;abril;4;1
África;1;Cabo Verde;35;Amazonas;4;Aérea;1;2015;abril;4;0
África;1;Nigéria;162;Amazonas;4;Aérea;1;2015;abril;4;0
África;1;Outros países;998;Amazonas;4;Aérea;1;2015;abril;4;0
América Central e Caribe;2;Costa Rica;53;Amazonas;4;Aérea;1;2015;abril;4;18
América Central e Caribe;2;Cuba;55;Amazonas;4;Aérea;1;2015;abril;4;20
América Central e Caribe;2;Guatemala;84;Amazonas;4;Aérea;1;2015;abril;4;7
América Central e Caribe;2;Panamá;170;Amazonas;4;Aérea;1;2015;abril;4;8
América Central e Caribe;2;Outros países;998;Amazonas;4;Aérea;1;2015;abril;4;21
América do Norte;3;Canadá;38;Amazonas;4;Aérea;1;2015;abril;4;46
América do Norte;3;Estados Unidos;68;Amazonas;4;Aérea;1;2015;abril;4;815
América do Norte;3;México;148;Amazonas;4;Aérea;1;2015;abril;4;39
América do Sul;4;Argentina;11;Amazonas;4;Aérea;1;2015;abril;4;23
América do Sul;4;Bolívia;26;Amazonas;4;Aérea;1;2015;abril;4;0
América do Sul;4;Chile;42;Amazonas;4;Aérea;1;2015;abril;4;6
América do Sul;4;Colômbia;48;Amazonas;4;Aérea;1;2015;abril;4;48
América do Sul;4;Equador;63;Amazonas;4;Aérea;1;2015;abril;4;13
América do Sul;4;Guiana Francesa;87;Amazonas;4;Aérea;1;2015;abril;4;0
América do Sul;4;Paraguai;173;Amazonas;4;Aérea;1;2015;abril;4;0
América do Sul;4;Peru;174;Amazonas;4;Aérea;1;2015;abril;4;24
América do Sul;4;Guiana;86;Amazonas;4;Aérea;1;2015;abril;4;0
América do Sul;4;Suriname;217;Amazonas;4;Aérea;1;2015;abril;4;0
América do Sul;4;Uruguai;234;Amazonas;4;Aérea;1;2015;abril;4;2
América do Sul;4;Venezuela;238;Amazonas;4;Aérea;1;2015;abril;4;689
Ásia;5;China;43;Amazonas;4;Aérea;1;2015;abril;4;6
Ásia;5;Índia;113;Amazonas;4;Aérea;1;2015;abril;4;2
Ásia;5;Israel;119;Amazonas;4;Aérea;1;2015;abril;4;3
Ásia;5;Japão;122;Amazonas;4;Aérea;1;2015;abril;4;38
Ásia;5;República da Coreia;184;Amazonas;4;Aérea;1;2015;abril;4;24
Ásia;5;Outros países;998;Amazonas;4;Aérea;1;2015;abril;4;24
Europa;6;Alemanha;4;Amazonas;4;Aérea;1;2015;abril;4;62
Europa;6;Áustria;15;Amazonas;4;Aérea;1;2015;abril;4;6
Europa;6;Bélgica;21;Amazonas;4;Aérea;1;2015;abril;4;9
Europa;6;Dinamarca;57;Amazonas;4;Aérea;1;2015;abril;4;1
Europa;6;Espanha;67;Amazonas;4;Aérea;1;2015;abril;4;47
Europa;6;Finlândia;73;Amazonas;4;Aérea;1;2015;abril;4;8
Europa;6;França;74;Amazonas;4;Aérea;1;2015;abril;4;38
Europa;6;Grécia;81;Amazonas;4;Aérea;1;2015;abril;4;2
Europa;6;Holanda;92;Amazonas;4;Aérea;1;2015;abril;4;146
Europa;6;Hungria;94;Amazonas;4;Aérea;1;2015;abril;4;0
Europa;6;Reino Unido/ Inglaterra;182;Amazonas;4;Aérea;1;2015;abril;4;54
Europa;6;Irlanda;117;Amazonas;4;Aérea;1;2015;abril;4;3
Europa;6;Itália;120;Amazonas;4;Aérea;1;2015;abril;4;52
Europa;6;Noruega;164;Amazonas;4;Aérea;1;2015;abril;4;3
Europa;6;Polônia;177;Amazonas;4;Aérea;1;2015;abril;4;5
